,epoch,loss,loss_dpo,loss_llh
895,896.0,3.05788e-11,2.9924868e-11,6.53932e-13
896,897.0,3.0402014e-11,2.9755382e-11,6.466325e-13
897,898.0,3.009776e-11,2.9442178e-11,6.5558583e-13
898,899.0,3.0201446e-11,2.9545186e-11,6.562609e-13
899,900.0,3.012261e-11,2.949414e-11,6.2846944e-13
900,901.0,2.990115e-11,2.9279464e-11,6.21684e-13
901,902.0,2.9792554e-11,2.9162787e-11,6.2976767e-13
902,903.0,2.9622364e-11,2.8983656e-11,6.387071e-13
903,904.0,2.9473445e-11,2.8837393e-11,6.360528e-13
904,905.0,2.937452e-11,2.8741644e-11,6.3287434e-13
905,906.0,2.9364348e-11,2.8723773e-11,6.405759e-13
906,907.0,2.923983e-11,2.8608355e-11,6.3147355e-13
907,908.0,2.913192e-11,2.8510068e-11,6.2185104e-13
908,909.0,2.8968841e-11,2.8350553e-11,6.1828987e-13
909,910.0,2.8917613e-11,2.830117e-11,6.1644163e-13
910,911.0,2.8788737e-11,2.8154899e-11,6.3383906e-13
911,912.0,2.8784232e-11,2.8169895e-11,6.1433573e-13
912,913.0,2.8704483e-11,2.8092823e-11,6.116612e-13
913,914.0,2.8667943e-11,2.805485e-11,6.1309253e-13
914,915.0,2.8500475e-11,2.7899247e-11,6.012277e-13
915,916.0,2.835253e-11,2.7752873e-11,5.996576e-13
916,917.0,2.8182897e-11,2.758257e-11,6.00327e-13
917,918.0,2.7979676e-11,2.7380634e-11,5.9904214e-13
918,919.0,2.7903093e-11,2.7294542e-11,6.08551e-13
919,920.0,2.7879475e-11,2.7285002e-11,5.944722e-13
920,921.0,2.7957895e-11,2.736284e-11,5.9505536e-13
921,922.0,2.773161e-11,2.7141291e-11,5.903194e-13
922,923.0,2.7754684e-11,2.7175739e-11,5.789455e-13
923,924.0,2.75584e-11,2.6964743e-11,5.93657e-13
924,925.0,2.7620434e-11,2.7043633e-11,5.768004e-13
925,926.0,2.7476098e-11,2.6903847e-11,5.7225096e-13
926,927.0,2.7216012e-11,2.6630137e-11,5.85876e-13
927,928.0,2.7130881e-11,2.6537198e-11,5.9368206e-13
928,929.0,2.7157531e-11,2.6590667e-11,5.6686546e-13
929,930.0,2.6902432e-11,2.6320873e-11,5.8155846e-13
930,931.0,2.6883577e-11,2.6296574e-11,5.87002e-13
931,932.0,2.6921682e-11,2.6351109e-11,5.705726e-13
932,933.0,2.6927252e-11,2.6371856e-11,5.553968e-13
933,934.0,2.6561956e-11,2.5987887e-11,5.7406814e-13
934,935.0,2.6552932e-11,2.5985424e-11,5.67507e-13
935,936.0,2.645395e-11,2.5879385e-11,5.7456454e-13
936,937.0,2.6330414e-11,2.5775463e-11,5.549516e-13
937,938.0,2.6327898e-11,2.577102e-11,5.568769e-13
938,939.0,2.6194593e-11,2.5636838e-11,5.5775485e-13
939,940.0,2.6152127e-11,2.5608649e-11,5.4347813e-13
940,941.0,2.5930712e-11,2.5377093e-11,5.536198e-13
941,942.0,2.5910833e-11,2.5360937e-11,5.498959e-13
942,943.0,2.5910277e-11,2.5346903e-11,5.633739e-13
943,944.0,2.5826844e-11,2.5291939e-11,5.349046e-13
944,945.0,2.5715775e-11,2.5161723e-11,5.5405225e-13
945,946.0,2.5664007e-11,2.5123978e-11,5.400289e-13
946,947.0,2.5581986e-11,2.504619e-11,5.35796e-13
947,948.0,2.5383647e-11,2.4842654e-11,5.4099206e-13
948,949.0,2.534544e-11,2.4813292e-11,5.3214784e-13
949,950.0,2.5291137e-11,2.4758917e-11,5.3222075e-13
950,951.0,2.515092e-11,2.4610569e-11,5.403507e-13
951,952.0,2.5139222e-11,2.4611669e-11,5.2755304e-13
952,953.0,2.5042227e-11,2.4515855e-11,5.2637327e-13
953,954.0,2.4958174e-11,2.4431988e-11,5.261858e-13
954,955.0,2.4884015e-11,2.4360708e-11,5.2330693e-13
955,956.0,2.48171e-11,2.4291935e-11,5.251655e-13
956,957.0,2.4755085e-11,2.4231108e-11,5.2397664e-13
957,958.0,2.4603479e-11,2.4087139e-11,5.163401e-13
958,959.0,2.4455592e-11,2.3934996e-11,5.2059626e-13
959,960.0,2.4532078e-11,2.4024971e-11,5.071059e-13
960,961.0,2.4443876e-11,2.3935137e-11,5.087383e-13
961,962.0,2.4369898e-11,2.3855255e-11,5.146442e-13
962,963.0,2.4311105e-11,2.3789803e-11,5.213018e-13
963,964.0,2.4125167e-11,2.3611512e-11,5.136561e-13
964,965.0,2.4113834e-11,2.3600158e-11,5.136757e-13
965,966.0,2.4025932e-11,2.3523782e-11,5.0215e-13
966,967.0,2.4039394e-11,2.3530781e-11,5.0861214e-13
967,968.0,2.3891101e-11,2.3386829e-11,5.042721e-13
968,969.0,2.3789276e-11,2.3276926e-11,5.1235096e-13
969,970.0,2.3732127e-11,2.3214495e-11,5.1763276e-13
970,971.0,2.3707368e-11,2.3204974e-11,5.0239267e-13
971,972.0,2.3629208e-11,2.31463e-11,4.8290777e-13
972,973.0,2.3586733e-11,2.3086961e-11,4.99772e-13
973,974.0,2.3429706e-11,2.2937261e-11,4.924437e-13
974,975.0,2.3424719e-11,2.2927705e-11,4.9701264e-13
975,976.0,2.338816e-11,2.2893985e-11,4.9417317e-13
976,977.0,2.3251527e-11,2.2761843e-11,4.8968376e-13
977,978.0,2.3219418e-11,2.2731704e-11,4.8771485e-13
978,979.0,2.3157216e-11,2.2669264e-11,4.879529e-13
979,980.0,2.3065551e-11,2.2573133e-11,4.9241817e-13
980,981.0,2.3007174e-11,2.2521672e-11,4.855012e-13
981,982.0,2.2923243e-11,2.2438454e-11,4.847899e-13
982,983.0,2.2831041e-11,2.2350333e-11,4.807075e-13
983,984.0,2.2789612e-11,2.2303387e-11,4.862254e-13
984,985.0,2.2694822e-11,2.221243e-11,4.8239147e-13
985,986.0,2.2657539e-11,2.2175001e-11,4.8253686e-13
986,987.0,2.2511413e-11,2.2035783e-11,4.7563125e-13
987,988.0,2.258208e-11,2.2103564e-11,4.785171e-13
988,989.0,2.2464195e-11,2.1986813e-11,4.773832e-13
989,990.0,2.2465826e-11,2.1990094e-11,4.757329e-13
990,991.0,2.2323497e-11,2.1853968e-11,4.6952936e-13
991,992.0,2.228012e-11,2.1807823e-11,4.722973e-13
992,993.0,2.2175114e-11,2.1710488e-11,4.64627e-13
993,994.0,2.2186161e-11,2.1717161e-11,4.6899984e-13
994,995.0,2.2043572e-11,2.1578201e-11,4.6536977e-13
995,996.0,2.2027793e-11,2.156936e-11,4.584351e-13
996,997.0,2.1970075e-11,2.1504739e-11,4.6533697e-13
997,998.0,2.1909205e-11,2.1447002e-11,4.622022e-13
998,999.0,2.1895286e-11,2.1442235e-11,4.5305074e-13
999,1000.0,2.1879748e-11,2.1422588e-11,4.571607e-13
